year mo dy flow_cfs
1973 03 17 762
1973 03 18 757
1973 03 19 568
1973 03 20 817
1973 03 21 735
1973 03 22 907
1973 03 23 989
1973 03 24 985
1973 03 25 1238
1973 03 26 1318
1973 03 27 1149
1973 03 28 1154
1973 03 29 1134
1973 03 30 1288
1973 03 31 1212
1973 04 01 1327
1973 04 02 1327
1973 04 03 1350
1973 04 04 1305
1973 04 05 1329
1973 04 06 2169
1973 04 07 1871
1973 04 08 1158
1973 04 09 1364
1973 04 10 1362
1973 04 11 1768
1973 04 12 2253
1973 04 13 2897
1973 04 14 2894
1973 04 15 2727
1973 04 16 2899
1973 04 17 2899
1973 04 18 2430
1973 04 19 1984
1973 04 20 2323
1973 04 21 1991
1973 04 22 2154
1973 04 23 2272
1973 04 24 2618
1973 04 25 2877
1973 04 26 2895
1973 04 27 3321
1973 04 28 4236
1973 04 29 3485
1973 04 30 3236
1973 05 01 3136
1973 05 02 3058
1973 05 03 3392
1973 05 04 4224
1973 05 05 4641
1973 05 06 5549
1973 05 07 6062
1973 05 08 6922
1973 05 09 6231
1973 05 10 5202
1973 05 11 4610
1973 05 12 4172
1973 05 13 4709
1973 05 14 6846
1973 05 15 9781
1973 05 16 14148
1973 05 17 18583
1973 05 18 20932
1973 05 19 20272
1973 05 20 19775
1973 05 21 14509
1973 05 22 11827
1973 05 23 11738
1973 05 24 12216
1973 05 25 15417
1973 05 26 12155
1973 05 27 9450
1973 05 28 7819
1973 05 29 8829
1973 05 30 8231
1973 05 31 10874
1973 06 01 11642
1973 06 02 11136
1973 06 03 9823
1973 06 04 7598
1973 06 05 7799
1973 06 06 9511
1973 06 07 13966
1973 06 08 14221
1973 06 09 14213
1973 06 10 11144
1973 06 11 9344
1973 06 12 8712
1973 06 13 8387
1973 06 14 10955
1973 06 15 12224
1973 06 16 9763
1973 06 17 8045
1973 06 18 7227
1973 06 19 6234
1973 06 20 5683
1973 06 21 6118
1973 06 22 7011
1973 06 23 7063
1973 06 24 8010
1973 06 25 7459
1973 06 26 7234
1973 06 27 7007
1973 06 28 6121
1973 06 29 5679
1973 06 30 5238
1973 07 01 4132
1973 07 02 3678
1973 07 03 3440
1973 07 04 3259
1973 07 05 3377
1973 07 06 2919
1973 07 07 3033
1973 07 08 2570
1973 07 09 2454
1973 07 10 2203
1973 07 11 2409
1973 07 12 2131
1973 07 13 1842
1973 07 14 2003
1973 07 15 1681
1973 07 16 1645
1973 07 17 1894
1973 07 18 1531
1973 07 19 1752
1973 07 20 1490
1973 07 21 1306
1973 07 22 1579
1973 07 23 1318
1973 07 24 1327
1973 07 25 1231
1973 07 26 1271
1973 07 27 1020
1973 07 28 1301
1973 07 29 1046
1973 07 30 1048
1973 07 31 1251
1973 08 01 1265
1973 08 02 919
1973 08 03 949
1973 08 04 737
1973 08 05 1047
1973 08 06 919
1973 08 07 767
1973 08 08 938
1973 08 09 807
1973 08 10 632
1973 08 11 1202
1973 08 12 678
1973 08 13 1014
1973 08 14 628
1973 08 15 636
1973 08 16 724
1973 08 17 956
1973 08 18 688
1973 08 19 401
1973 08 20 721
1973 08 21 826
1973 08 22 193
1973 08 23 939
1973 08 24 485
1973 08 25 687
1973 08 26 558
1973 08 27 543
1973 08 28 429
1973 08 29 610
1973 08 30 602
1973 08 31 714
1973 09 01 791
1973 09 02 547
1973 09 03 439
1973 09 04 657
1973 09 05 481
1973 09 06 337
1973 09 07 662
1973 09 08 653
1973 09 09 455
1973 09 10 353
1973 09 11 531
1973 09 12 459
1973 09 13 232
1973 09 14 334
1973 09 15 232
1973 09 16 235
1973 09 17 551
1973 09 18 656
1973 09 19 870
1973 09 20 975
1973 09 21 1296
1973 09 22 660
1973 09 23 871
1973 09 24 1075
1973 09 25 968
1973 09 26 550
1973 09 27 763
1973 09 28 656
1973 09 29 654
1973 09 30 553
1973 10 01 86
1973 10 02 788
1973 10 03 550
1973 10 04 337
1973 10 05 320
1973 10 06 406
1973 10 07 670
1973 10 08 839
1973 10 09 590
1973 10 10 642
1973 10 11 817
1973 10 12 1114
1973 10 13 793
1973 10 14 607
1973 10 15 572
1973 10 16 439
1973 10 17 788
1973 10 18 658
1973 10 19 463
1973 10 20 361
1973 10 21 549
1973 10 22 718
1973 10 23 688
1973 10 24 831
1973 10 25 918
1973 10 26 658
1973 10 27 469
1973 10 28 1178
1973 10 29 1183
1973 10 30 1182
1973 10 31 607
1973 11 01 792
1973 11 02 390
1973 11 03 111
1973 11 04 488
1973 11 05 1193
1973 11 06 636
1973 11 07 780
1973 11 08 1025
1973 11 09 2228
1973 11 10 2660
1973 11 11 4294
1973 11 12 8221
1973 11 13 5942
1973 11 14 4131
1973 11 15 3614
1973 11 16 3501
1973 11 17 2583
1973 11 18 2475
1973 11 19 2322
1973 11 20 1671
1973 11 21 2167
1973 11 22 1862
1973 11 23 1361
1973 11 24 1768
1973 11 25 1867
1973 11 26 1219
1973 11 27 1573
1973 11 28 1468
1973 11 29 1668
1973 11 30 1372
1973 12 01 1608
1973 12 02 1208
1973 12 03 1230
1973 12 04 861
1973 12 05 1211
1973 12 06 483
1973 12 07 2250
1973 12 08 1418
1973 12 09 977
1973 12 10 865
1973 12 11 1973
1973 12 12 1366
1973 12 13 1370
1973 12 14 1575
1973 12 15 1266
1973 12 16 3286
1973 12 17 3792
1973 12 18 2986
1973 12 19 1976
1973 12 20 2407
1973 12 21 2371
1973 12 22 1976
1973 12 23 1882
1973 12 24 1974
1973 12 25 2070
1973 12 26 1465
1973 12 27 1465
1973 12 28 1267
1973 12 29 1065
1973 12 30 1170
1973 12 31 1168
1974 01 01 947
1974 01 02 434
1974 01 03 249
1974 01 04 1134
1974 01 05 303
1974 01 06 1180
1974 01 07 1023
1974 01 08 1033
1974 01 09 937
1974 01 10 927
1974 01 11 947
1974 01 12 816
1974 01 13 1572
1974 01 14 2661
1974 01 15 5853
1974 01 16 10281
1974 01 17 10864
1974 01 18 8370
1974 01 19 5995
1974 01 20 5219
1974 01 21 4178
1974 01 22 3972
1974 01 23 3311
1974 01 24 3219
1974 01 25 3327
1974 01 26 2838
1974 01 27 2835
1974 01 28 2277
1974 01 29 2667
1974 01 30 2142
1974 01 31 2415
1974 02 01 2242
1974 02 02 1838
1974 02 03 2413
1974 02 04 1538
1974 02 05 2201
1974 02 06 1393
1974 02 07 1424
1974 02 08 1393
1974 02 09 1480
1974 02 10 1440
1974 02 11 1384
1974 02 12 1572
1974 02 13 1572
1974 02 14 1259
1974 02 15 1473
1974 02 16 1536
1974 02 17 1133
1974 02 18 1047
1974 02 19 1949
1974 02 20 880
1974 02 21 813
1974 02 22 1167
1974 02 23 1197
1974 02 24 1025
1974 02 25 1206
1974 02 26 1932
1974 02 27 775
1974 02 28 1559
1974 03 01 1004
1974 03 02 1443
1974 03 03 1690
1974 03 04 682
1974 03 05 1535
1974 03 06 1362
1974 03 07 1095
1974 03 08 1125
1974 03 09 1115
1974 03 10 816
1974 03 11 1127
1974 03 12 1227
1974 03 13 1318
1974 03 14 1347
1974 03 15 1052
1974 03 16 1364
1974 03 17 1972
1974 03 18 1827
1974 03 19 2067
1974 03 20 1787
1974 03 21 1953
1974 03 22 1485
1974 03 23 1727
1974 03 24 1504
1974 03 25 1523
1974 03 26 1531
1974 03 27 1838
1974 03 28 2936
1974 03 29 2901
1974 03 30 2957
1974 03 31 2722
1974 04 01 2273
1974 04 02 2430
1974 04 03 1881
1974 04 04 2231
1974 04 05 2067
1974 04 06 2287
1974 04 07 2187
1974 04 08 2114
1974 04 09 2520
1974 04 10 2505
1974 04 11 3428
1974 04 12 3565
1974 04 13 3151
1974 04 14 3013
1974 04 15 3258
1974 04 16 3533
1974 04 17 4422
1974 04 18 4725
1974 04 19 5489
1974 04 20 6126
1974 04 21 5971
1974 04 22 5326
1974 04 23 6663
1974 04 24 10291
1974 04 25 16274
1974 04 26 18587
1974 04 27 15002
1974 04 28 11305
1974 04 29 9857
1974 04 30 9791
1974 05 01 12961
1974 05 02 12261
1974 05 03 10666
1974 05 04 10804
1974 05 05 12054
1974 05 06 14850
1974 05 07 16103
1974 05 08 16440
1974 05 09 17336
1974 05 10 15098
1974 05 11 12254
1974 05 12 10954
1974 05 13 8972
1974 05 14 8161
1974 05 15 7531
1974 05 16 6280
1974 05 17 5898
1974 05 18 5351
1974 05 19 5534
1974 05 20 5632
1974 05 21 5505
1974 05 22 5613
1974 05 23 7195
1974 05 24 8066
1974 05 25 10005
1974 05 26 14844
1974 05 27 17737
1974 05 28 18278
1974 05 29 16762
1974 05 30 16400
1974 05 31 14484
1974 06 01 13111
1974 06 02 14471
1974 06 03 21076
1974 06 04 24063
1974 06 05 22087
1974 06 06 19047
1974 06 07 16860
1974 06 08 14349
1974 06 09 12793
1974 06 10 14697
1974 06 11 17384
1974 06 12 23271
1974 06 13 28251
1974 06 14 31854
1974 06 15 36343
1974 06 16 40205
1974 06 17 39931
1974 06 18 38943
1974 06 19 35324
1974 06 20 35278
1974 06 21 30746
1974 06 22 26793
1974 06 23 26295
1974 06 24 27659
1974 06 25 26618
1974 06 26 25066
1974 06 27 20647
1974 06 28 16580
1974 06 29 15807
1974 06 30 14898
1974 07 01 15298
1974 07 02 14179
1974 07 03 12232
1974 07 04 11405
1974 07 05 11415
1974 07 06 10449
1974 07 07 10183
1974 07 08 9947
1974 07 09 8874
1974 07 10 9366
1974 07 11 10419
1974 07 12 10401
1974 07 13 7445
1974 07 14 7055
1974 07 15 6675
1974 07 16 7296
1974 07 17 6029
1974 07 18 6019
1974 07 19 5617
1974 07 20 5389
1974 07 21 5388
1974 07 22 4861
1974 07 23 4294
1974 07 24 3608
1974 07 25 3504
1974 07 26 3221
1974 07 27 3110
1974 07 28 2941
1974 07 29 2770
1974 07 30 3138
1974 07 31 2588
1974 08 01 2461
1974 08 02 2411
1974 08 03 2000
1974 08 04 2233
1974 08 05 2162
1974 08 06 2146
1974 08 07 1854
1974 08 08 2010
1974 08 09 2068
1974 08 10 1885
1974 08 11 1294
1974 08 12 1510
1974 08 13 1800
1974 08 14 1798
1974 08 15 1928
1974 08 16 1656
1974 08 17 1366
1974 08 18 1362
1974 08 19 1270
1974 08 20 1963
1974 08 21 1152
1974 08 22 1169
1974 08 23 1288
1974 08 24 1048
1974 08 25 1161
1974 08 26 1056
1974 08 27 1025
1974 08 28 1220
1974 08 29 985
1974 08 30 925
1974 08 31 1036
1974 09 01 812
1974 09 02 700
1974 09 03 1403
1974 09 04 610
1974 09 05 1181
1974 09 06 734
1974 09 07 934
1974 09 08 944
1974 09 09 1615
1974 09 10 1970
1974 09 11 1006
1974 09 12 947
1974 09 13 1221
1974 09 14 893
1974 09 15 895
1974 09 16 982
1974 09 17 715
1974 09 18 971
1974 09 19 802
1974 09 20 878
1974 09 21 781
1974 09 22 781
1974 09 23 821
1974 09 24 917
1974 09 25 704
1974 09 26 863
1974 09 27 821
1974 09 28 567
1974 09 29 1033
1974 09 30 528
1974 10 01 722
1974 10 02 667
1974 10 03 420
1974 10 04 929
1974 10 05 815
1974 10 06 285
1974 10 07 596
1974 10 08 650
1974 10 09 557
1974 10 10 492
1974 10 11 853
1974 10 12 482
1974 10 13 688
1974 10 14 757
1974 10 15 644
1974 10 16 708
1974 10 17 631
1974 10 18 513
1974 10 19 687
1974 10 20 242
1974 10 21 897
1974 10 22 750
1974 10 23 495
1974 10 24 503
1974 10 25 420
1974 10 26 608
1974 10 27 613
1974 10 28 550
1974 10 29 519
1974 10 30 744
1974 10 31 510
1974 11 01 582
1974 11 02 688
1974 11 03 506
1974 11 04 305
1974 11 05 490
1974 11 06 758
1974 11 07 800
1974 11 08 757
1974 11 09 531
1974 11 10 611
1974 11 11 718
1974 11 12 1387
1974 11 13 1306
1974 11 14 936
1974 11 15 796
1974 11 16 1191
1974 11 17 586
1974 11 18 1132
1974 11 19 1031
1974 11 20 1400
1974 11 21 739
1974 11 22 1376
1974 11 23 343
1974 11 24 791
1974 11 25 1023
1974 11 26 926
1974 11 27 765
1974 11 28 563
1974 11 29 659
1974 11 30 385
1974 12 01 680
1974 12 02 498
1974 12 03 644
1974 12 04 684
1974 12 05 279
1974 12 06 758
1974 12 07 418
1974 12 08 499
1974 12 09 218
1974 12 10 814
1974 12 11 1421
1974 12 12 492
1974 12 13 928
1974 12 14 589
1974 12 15 731
1974 12 16 716
1974 12 17 862
1974 12 18 576
1974 12 19 760
1974 12 20 1140
1974 12 21 445
1974 12 22 916
1974 12 23 445
1974 12 24 478
1974 12 25 509
1974 12 26 653
1974 12 27 1323
1974 12 28 466
1974 12 29 693
1974 12 30 446
1974 12 31 512
1975 01 01 627
1975 01 02 832
1975 01 03 426
1975 01 04 806
1975 01 05 796
1975 01 06 543
1975 01 07 730
1975 01 08 630
1975 01 09 420
1975 01 10 442
1975 01 11 691
1975 01 12 911
1975 01 13 818
1975 01 14 532
1975 01 15 708
1975 01 16 522
1975 01 17 1206
1975 01 18 1224
1975 01 19 901
1975 01 20 1197
1975 01 21 714
1975 01 22 917
1975 01 23 864
1975 01 24 1154
1975 01 25 511
1975 01 26 682
1975 01 27 655
1975 01 28 721
1975 01 29 607
1975 01 30 775
1975 01 31 503
1975 02 01 491
1975 02 02 492
1975 02 03 658
1975 02 04 416
1975 02 05 127
1975 02 06 1215
1975 02 07 743
1975 02 08 396
1975 02 09 735
1975 02 10 1048
1975 02 11 655
1975 02 12 1141
1975 02 13 734
1975 02 14 823
1975 02 15 547
1975 02 16 393
1975 02 17 511
1975 02 18 602
1975 02 19 521
1975 02 20 626
1975 02 21 502
1975 02 22 416
1975 02 23 808
1975 02 24 660
1975 02 25 528
1975 02 26 486
1975 02 27 472
1975 02 28 716
1975 03 01 881
1975 03 02 1042
1975 03 03 679
1975 03 04 1036
1975 03 05 652
1975 03 06 887
1975 03 07 571
1975 03 08 845
1975 03 09 917
1975 03 10 1041
1975 03 11 596
1975 03 12 705
1975 03 13 689
1975 03 14 727
1975 03 15 650
1975 03 16 561
1975 03 17 640
1975 03 18 885
1975 03 19 746
1975 03 20 813
1975 03 21 518
1975 03 22 483
1975 03 23 961
1975 03 24 643
1975 03 25 410
1975 03 26 4740
1975 03 27 374
1975 03 28 322
1975 03 29 614
1975 03 30 431
1975 03 31 197
1975 04 01 490
1975 04 02 555
1975 04 03 620
1975 04 04 467
1975 04 05 531
1975 04 06 614
1975 04 07 248
1975 04 08 471
1975 04 09 447
1975 04 10 567
1975 04 11 521
1975 04 12 521
1975 04 13 521
1975 04 14 865
1975 04 15 902
1975 04 16 1152
1975 04 17 1414
1975 04 18 1232
1975 04 19 1154
1975 04 20 1500
1975 04 21 1326
1975 04 22 1796
1975 04 23 1957
1975 04 24 1918
1975 04 25 3019
1975 04 26 2724
1975 04 27 3243
1975 04 28 2870
1975 04 29 2480
1975 04 30 2263
1975 05 01 2399
1975 05 02 2695
1975 05 03 3657
1975 05 04 4184
1975 05 05 4129
1975 05 06 3121
1975 05 07 4569
1975 05 08 4929
1975 05 09 6606
1975 05 10 7270
1975 05 11 8744
1975 05 12 9600
1975 05 13 9951
1975 05 14 11754
1975 05 15 15440
1975 05 16 19782
1975 05 17 18125
1975 05 18 18522
1975 05 19 12923
1975 05 20 13789
1975 05 21 10546
1975 05 22 9276
1975 05 23 9699
1975 05 24 9235
1975 05 25 8137
1975 05 26 7176
1975 05 27 6954
1975 05 28 7888
1975 05 29 9618
1975 05 30 12962
1975 05 31 17074
1975 06 01 19095
1975 06 02 22072
1975 06 03 27740
1975 06 04 25974
1975 06 05 23973
1975 06 06 27019
1975 06 07 25835
1975 06 08 21233
1975 06 09 18536
1975 06 10 16570
1975 06 11 17549
1975 06 12 19788
1975 06 13 21935
1975 06 14 25607
1975 06 15 25909
1975 06 16 24669
1975 06 17 19341
1975 06 18 16856
1975 06 19 21257
1975 06 20 25096
1975 06 21 20196
1975 06 22 18627
1975 06 23 18402
1975 06 24 19096
1975 06 25 21056
1975 06 26 18177
1975 06 27 15116
1975 06 28 11405
1975 06 29 9610
1975 06 30 9358
1975 07 01 9842
1975 07 02 13446
1975 07 03 19174
1975 07 04 18392
1975 07 05 17525
1975 07 06 17906
1975 07 07 14938
1975 07 08 12750
1975 07 09 11886
1975 07 10 10805
1975 07 11 9623
1975 07 12 8452
1975 07 13 8097
1975 07 14 7265
1975 07 15 6878
1975 07 16 6091
1975 07 17 5471
1975 07 18 4657
1975 07 19 4233
1975 07 20 3804
1975 07 21 3799
1975 07 22 3584
1975 07 23 3178
1975 07 24 2924
1975 07 25 2716
1975 07 26 2768
1975 07 27 2371
1975 07 28 2629
1975 07 29 3001
1975 07 30 2780
1975 07 31 3060
1975 08 01 2435
1975 08 02 1779
1975 08 03 2000
1975 08 04 2206
1975 08 05 1754
1975 08 06 1724
1975 08 07 1586
1975 08 08 1892
1975 08 09 1529
1975 08 10 1424
1975 08 11 1402
1975 08 12 1736
1975 08 13 950
1975 08 14 1480
1975 08 15 1114
1975 08 16 1632
1975 08 17 1459
1975 08 18 1625
1975 08 19 1772
1975 08 20 1744
1975 08 21 1364
1975 08 22 1557
1975 08 23 2605
1975 08 24 2358
1975 08 25 2397
1975 08 26 2241
1975 08 27 2358
1975 08 28 2035
1975 08 29 2237
1975 08 30 1647
1975 08 31 2238
1975 09 01 2255
1975 09 02 1902
1975 09 03 1667
1975 09 04 1787
1975 09 05 1665
1975 09 06 1545
1975 09 07 1498
1975 09 08 1553
1975 09 09 1469
1975 09 10 1073
1975 09 11 1304
1975 09 12 1477
1975 09 13 1065
1975 09 14 1066
1975 09 15 1174
1975 09 16 1066
1975 09 17 2318
1975 09 18 1484
1975 09 19 1079
1975 09 20 1198
1975 09 21 1079
1975 09 22 1390
1975 09 23 1166
1975 09 24 1201
1975 09 25 1042
1975 09 26 1242
1975 09 27 821
1975 09 28 929
1975 09 29 926
1975 09 30 986
1975 10 01 825
1975 10 02 622
1975 10 03 1213
1975 10 04 1686
1975 10 05 1203
1975 10 06 1309
1975 10 07 1971
1975 10 08 1755
1975 10 09 1173
1975 10 10 1459
1975 10 11 1459
1975 10 12 1341
1975 10 13 1616
1975 10 14 1150
1975 10 15 1975
1975 10 16 1587
1975 10 17 1354
1975 10 18 1586
1975 10 19 1818
1975 10 20 1611
1975 10 21 1903
1975 10 22 2499
1975 10 23 1633
1975 10 24 1578
1975 10 25 2281
1975 10 26 930
1975 10 27 1737
1975 10 28 1545
1975 10 29 1303
1975 10 30 2249
1975 10 31 1590
1975 11 01 1722
1975 11 02 2070
1975 11 03 3564
1975 11 04 4071
1975 11 05 4041
1975 11 06 3482
1975 11 07 3481
1975 11 08 3098
1975 11 09 2634
1975 11 10 2848
1975 11 11 2322
1975 11 12 2036
1975 11 13 2080
1975 11 14 2178
1975 11 15 3220
1975 11 16 1596
1975 11 17 1913
1975 11 18 1804
1975 11 19 1427
1975 11 20 1396
1975 11 21 1517
1975 11 22 1839
1975 11 23 2182
1975 11 24 2899
1975 11 25 2146
1975 11 26 1531
1975 11 27 1711
1975 11 28 1435
1975 11 29 916
1975 11 30 828
1975 12 01 2845
1975 12 02 5368
1975 12 03 4172
1975 12 04 7130
1975 12 05 5255
1975 12 06 3889
1975 12 07 3815
1975 12 08 3803
1975 12 09 3085
1975 12 10 3236
1975 12 11 3738
1975 12 12 3375
1975 12 13 2879
1975 12 14 2596
1975 12 15 2888
1975 12 16 1907
1975 12 17 2107
1975 12 18 1894
1975 12 19 1621
1975 12 20 1388
1975 12 21 1256
1975 12 22 1623
1975 12 23 1819
1975 12 24 2308
1975 12 25 1640
1975 12 26 2078
1975 12 27 1627
1975 12 28 1517
1975 12 29 1397
1975 12 30 1626
1975 12 31 1624
1976 01 01 863
1976 01 02 951
1976 01 03 1191
1976 01 04 2091
1976 01 05 1323
1976 01 06 1195
1976 01 07 1912
1976 01 08 1803
1976 01 09 1264
1976 01 10 2342
1976 01 11 911
1976 01 12 1214
1976 01 13 1447
1976 01 14 1799
1976 01 15 1526
1976 01 16 1372
1976 01 17 1585
1976 01 18 1797
1976 01 19 1796
1976 01 20 1731
1976 01 21 1258
1976 01 22 1855
1976 01 23 1601
1976 01 24 1676
1976 01 25 928
1976 01 26 1435
1976 01 27 1548
1976 01 28 1254
1976 01 29 1692
1976 01 30 1328
1976 01 31 968
1976 02 01 768
1976 02 02 1343
1976 02 03 942
1976 02 04 750
1976 02 05 889
1976 02 06 879
1976 02 07 1141
1976 02 08 1460
1976 02 09 1292
1976 02 10 990
1976 02 11 2190
1976 02 12 2031
1976 02 13 1324
1976 02 14 1596
1976 02 15 1233
1976 02 16 1522
1976 02 17 1610
1976 02 18 765
1976 02 19 865
1976 02 20 1098
1976 02 21 903
1976 02 22 1359
1976 02 23 748
1976 02 24 811
1976 02 25 1325
1976 02 26 938
1976 02 27 806
1976 02 28 1405
1976 02 29 814
1976 03 01 473
1976 03 02 653
1976 03 03 766
1976 03 04 776
1976 03 05 611
1976 03 06 1679
1976 03 07 529
1976 03 08 821
1976 03 09 629
1976 03 10 1112
1976 03 11 533
1976 03 12 1163
1976 03 13 778
1976 03 14 770
1976 03 15 578
1976 03 16 1053
1976 03 17 1159
1976 03 18 1223
1976 03 19 1189
1976 03 20 1023
1976 03 21 1202
1976 03 22 1001
1976 03 23 1244
1976 03 24 1042
1976 03 25 1218
1976 03 26 1692
1976 03 27 1216
1976 03 28 881
1976 03 29 1016
1976 03 30 1313
1976 03 31 654
1976 04 01 1267
1976 04 02 1355
1976 04 03 1299
1976 04 04 1295
1976 04 05 1119
1976 04 06 2788
1976 04 07 3859
1976 04 08 5020
1976 04 09 6651
1976 04 10 7005
1976 04 11 8739
1976 04 12 11098
1976 04 13 12006
1976 04 14 10463
1976 04 15 9102
1976 04 16 7377
1976 04 17 6283
1976 04 18 5815
1976 04 19 5129
1976 04 20 5043
1976 04 21 4358
1976 04 22 4115
1976 04 23 3872
1976 04 24 3943
1976 04 25 4372
1976 04 26 3784
1976 04 27 4726
1976 04 28 3728
1976 04 29 4061
1976 04 30 4610
1976 05 01 5333
1976 05 02 7373
1976 05 03 9968
1976 05 04 11431
1976 05 05 12827
1976 05 06 12636
1976 05 07 12622
1976 05 08 15028
1976 05 09 20487
1976 05 10 23596
1976 05 11 28831
1976 05 12 21731
1976 05 13 19017
1976 05 14 25744
1976 05 15 23069
1976 05 16 18719
1976 05 17 18851
1976 05 18 19002
1976 05 19 16765
1976 05 20 17238
1976 05 21 14112
1976 05 22 14253
1976 05 23 15251
1976 05 24 19709
1976 05 25 20535
1976 05 26 17415
1976 05 27 14788
1976 05 28 19754
1976 05 29 15463
1976 05 30 13735
1976 05 31 14098
1976 06 01 13567
1976 06 02 12973
1976 06 03 11536
1976 06 04 10977
1976 06 05 10943
1976 06 06 12369
1976 06 07 14173
1976 06 08 14425
1976 06 09 19467
1976 06 10 19366
1976 06 11 18082
1976 06 12 15308
1976 06 13 12491
1976 06 14 10629
1976 06 15 8954
1976 06 16 9092
1976 06 17 10079
1976 06 18 9715
1976 06 19 9861
1976 06 20 11555
1976 06 21 12128
1976 06 22 11479
1976 06 23 12570
1976 06 24 10748
1976 06 25 9440
1976 06 26 7711
1976 06 27 7158
1976 06 28 6903
1976 06 29 7845
1976 06 30 9437
1976 07 01 11097
1976 07 02 8943
1976 07 03 7790
1976 07 04 7986
1976 07 05 7563
1976 07 06 7138
1976 07 07 7730
1976 07 08 7485
1976 07 09 6730
1976 07 10 6820
1976 07 11 5157
1976 07 12 7026
1976 07 13 6142
1976 07 14 5638
1976 07 15 4851
1976 07 16 4553
1976 07 17 4066
1976 07 18 3610
1976 07 19 3850
1976 07 20 3604
1976 07 21 3179
1976 07 22 3228
1976 07 23 2841
1976 07 24 2694
1976 07 25 2463
1976 07 26 2671
1976 07 27 2262
1976 07 28 2275
1976 07 29 2022
1976 07 30 2074
1976 07 31 1740
1976 08 01 2157
1976 08 02 2826
1976 08 03 851
1976 08 04 2378
1976 08 05 1609
1976 08 06 1392
1976 08 07 2232
1976 08 08 1818
1976 08 09 2160
1976 08 10 1886
1976 08 11 1708
1976 08 12 1436
1976 08 13 1426
1976 08 14 1638
1976 08 15 1536
1976 08 16 2190
1976 08 17 1668
1976 08 18 1471
1976 08 19 1370
1976 08 20 2670
1976 08 21 1668
1976 08 22 1356
1976 08 23 2224
1976 08 24 1086
1976 08 25 1588
1976 08 26 1654
1976 08 27 1239
1976 08 28 1300
1976 08 29 1318
1976 08 30 1165
1976 08 31 1364
1976 09 01 1173
1976 09 02 990
1976 09 03 976
1976 09 04 824
1976 09 05 1064
1976 09 06 1120
1976 09 07 1192
1976 09 08 822
1976 09 09 888
1976 09 10 866
1976 09 11 822
1976 09 12 1067
1976 09 13 718
1976 09 14 803
1976 09 15 828
1976 09 16 801
1976 09 17 827
1976 09 18 943
1976 09 19 469
1976 09 20 587
1976 09 21 755
1976 09 22 714
1976 09 23 766
1976 09 24 572
1976 09 25 963
1976 09 26 698
1976 09 27 580
1976 09 28 710
1976 09 29 700
1976 09 30 647
1976 10 01 579
1976 10 02 744
1976 10 03 397
1976 10 04 672
1976 10 05 465
1976 10 06 791
1976 10 07 692
1976 10 08 554
1976 10 09 522
1976 10 10 754
1976 10 11 344
1976 10 12 712
1976 10 13 553
1976 10 14 485
1976 10 15 454
1976 10 16 470
1976 10 17 328
1976 10 18 424
1976 10 19 403
1976 10 20 669
1976 10 21 333
1976 10 22 252
1976 10 23 921
1976 10 24 275
1976 10 25 765
1976 10 26 615
1976 10 27 449
1976 10 28 189
1976 10 29 382
1976 10 30 413
1976 10 31 948
1976 11 01 591
1976 11 02 439
1976 11 03 788
1976 11 04 546
1976 11 05 556
1976 11 06 742
1976 11 07 511
1976 11 08 556
1976 11 09 514
1976 11 10 518
1976 11 11 392
1976 11 12 393
1976 11 13 395
1976 11 14 175
1976 11 15 623
1976 11 16 851
1976 11 17 625
1976 11 18 848
1976 11 19 519
1976 11 20 409
1976 11 21 405
1976 11 22 727
1976 11 23 1069
1976 11 24 1146
1976 11 25 1143
1976 11 26 261
1976 11 27 270
1976 11 28 492
1976 11 29 596
1976 11 30 800
1976 12 01 952
1976 12 02 891
1976 12 03 816
1976 12 04 894
1976 12 05 827
1976 12 06 867
1976 12 07 812
1976 12 08 575
1976 12 09 411
1976 12 10 520
1976 12 11 577
1976 12 12 508
1976 12 13 240
1976 12 14 400
1976 12 15 614
1976 12 16 561
1976 12 17 402
1976 12 18 319
1976 12 19 612
1976 12 20 450
1976 12 21 572
1976 12 22 411
1976 12 23 624
1976 12 24 680
1976 12 25 670
1976 12 26 613
1976 12 27 513
1976 12 28 638
1976 12 29 476
1976 12 30 466
1976 12 31 677
1977 01 01 264
1977 01 02 421
1977 01 03 658
1977 01 04 354
1977 01 05 253
1977 01 06 501
1977 01 07 525
1977 01 08 393
1977 01 09 644
1977 01 10 494
1977 01 11 766
1977 01 12 654
1977 01 13 376
1977 01 14 519
